s_m,ref_line_x_m,ref_line_y_m,ref_line_z_m,theta_rad,mu_rad,phi_rad,omega_x_radpm,omega_y_radpm,omega_z_radpm,track_width_left_m,track_width_right_m
6.397458,6.320732,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
6.597379,6.520653,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
6.797299,6.720573,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
6.997220,6.920494,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
7.197140,7.120414,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
7.397061,7.320335,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
7.596981,7.520255,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
7.796902,7.720176,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
7.996823,7.920097,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
8.196743,8.120017,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
8.396664,8.319938,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
8.596584,8.519858,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
8.796505,8.719779,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
8.996425,8.919699,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
9.196346,9.119620,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
9.396267,9.319541,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
9.596187,9.519461,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
9.796108,9.719382,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
9.996028,9.919302,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
10.195949,10.119223,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
10.395869,10.319143,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
10.595790,10.519064,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
10.795711,10.718984,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
10.995631,10.918905,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
11.195552,11.118826,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
11.395472,11.318746,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
11.595393,11.518667,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
11.795313,11.718587,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
11.995234,11.918508,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
12.195154,12.118428,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
12.395075,12.318349,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
12.594996,12.518270,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
12.794916,12.718190,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
12.994837,12.918111,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
13.194757,13.118031,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
13.394678,13.317952,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
13.594598,13.517872,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
13.794519,13.717793,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
13.994440,13.917714,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
14.194360,14.117634,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
14.394281,14.317555,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
14.594201,14.517475,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
14.794122,14.717396,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
14.994042,14.917316,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
15.193963,15.117237,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
15.393884,15.317157,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
15.593804,15.517078,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
15.793725,15.716999,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
15.993645,15.916919,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
16.193566,16.116840,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
16.393486,16.316760,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
16.593407,16.516681,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
16.793327,16.716601,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
16.993248,16.916522,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
17.193169,17.116443,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
17.393089,17.316363,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
17.593010,17.516284,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
17.792930,17.716204,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
17.992851,17.916125,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
18.192771,18.116045,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
18.392692,18.315966,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
18.592613,18.515887,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
18.792533,18.715807,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
18.992454,18.915728,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
19.192374,19.115648,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
19.392295,19.315569,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
19.592215,19.515489,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
19.792136,19.715410,0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
19.992057,19.915330,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
20.191977,20.115251,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
20.391898,20.315172,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
20.591818,20.515092,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
20.791739,20.715013,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
20.991659,20.914933,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
21.191580,21.114854,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
21.391500,21.314774,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
21.591421,21.514695,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
21.791342,21.714616,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
21.991262,21.914536,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
22.191183,22.114457,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
22.391103,22.314377,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
22.591024,22.514298,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
22.790944,22.714218,0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
22.990865,22.914139,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
23.190786,23.114060,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
23.390706,23.313980,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
23.590627,23.513901,-0.000000,-0.000000,-0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
23.790547,23.713821,-0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
23.990468,23.913742,-0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
24.190388,24.113662,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
24.390309,24.313583,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
24.590230,24.513503,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
24.790150,24.713424,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000000,0.000000,8.000000,-8.000000
24.990071,24.913345,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
25.189991,25.113265,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,0.000000,0.000000,8.000000,-8.000000
25.389912,25.313186,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,0.000000,0.000000,8.000000,-8.000000
25.589832,25.513106,0.000000,-0.000000,0.000000,0.000000,-1.570796,0.000000,-0.000000,0.000000,8.000000,-8.000000
25.789753,25.713027,0.000000,-0.000000,0.000000,0.000000,-1.570796,-0.000000,-0.000001,0.000000,8.000000,-8.000000
25.989673,25.912947,0.000000,-0.000000,0.000001,0.000000,-1.570796,0.000000,-0.000003,0.000000,8.000000,-8.000000
26.189594,26.112868,0.000000,-0.000000,0.000001,0.000000,-1.570796,-0.000000,-0.000006,0.000000,8.000000,-8.000000
26.389515,26.312789,0.000001,-0.000000,0.000003,0.000000,-1.570796,-0.000000,-0.000010,0.000000,8.000000,-8.000000
26.589435,26.512709,0.000002,-0.000000,0.000006,0.000000,-1.570796,-0.000000,-0.000017,0.000000,8.000000,-8.000000
26.789356,26.712630,0.000003,-0.000000,0.000010,0.000000,-1.570796,-0.000000,-0.000027,0.000000,8.000000,-8.000000
26.989276,26.912550,0.000006,-0.000000,0.000017,0.000000,-1.570796,-0.000000,-0.000040,0.000000,8.000000,-8.000000
27.189197,27.112471,0.000010,-0.000000,0.000026,0.000000,-1.570796,-0.000000,-0.000057,0.000000,8.000000,-8.000000
27.389117,27.312391,0.000017,-0.000000,0.000040,0.000000,-1.570796,-0.000000,-0.000080,0.000000,8.000000,-8.000000
27.589038,27.512312,0.000026,-0.000000,0.000059,0.000000,-1.570796,-0.000000,-0.000109,0.000000,8.000000,-8.000000
27.788959,27.712233,0.000041,-0.000000,0.000084,0.000000,-1.570796,-0.000000,-0.000144,0.000000,8.000000,-8.000000
27.988879,27.912153,0.000061,-0.000000,0.000117,0.000000,-1.570796,-0.000000,-0.000187,0.000000,8.000000,-8.000000
28.188800,28.112074,0.000088,-0.000000,0.000160,0.000000,-1.570796,-0.000000,-0.000239,0.000000,8.000000,-8.000000
28.388720,28.311994,0.000125,-0.000000,0.000214,0.000000,-1.570796,-0.000000,-0.000299,0.000000,8.000000,-8.000000
28.588641,28.511915,0.000175,-0.000000,0.000281,0.000000,-1.570796,-0.000000,-0.000370,0.000000,8.000000,-8.000000
28.788561,28.711835,0.000239,-0.000000,0.000363,0.000000,-1.570796,-0.000000,-0.000453,0.000000,8.000000,-8.000000
28.988482,28.911756,0.000321,-0.000000,0.000463,0.000000,-1.570796,-0.000000,-0.000547,0.000000,8.000000,-8.000000
29.188403,29.111676,0.000425,-0.000000,0.000583,0.000000,-1.570796,-0.000000,-0.000654,0.000000,8.000000,-8.000000
29.388323,29.311597,0.000555,-0.000000,0.000726,0.000000,-1.570796,-0.000000,-0.000774,0.000000,8.000000,-8.000000
29.588244,29.511517,0.000717,-0.000000,0.000894,0.000000,-1.570796,-0.000000,-0.000908,0.000000,8.000000,-8.000000
29.788164,29.711438,0.000915,-0.000000,0.001090,0.000000,-1.570796,-0.000000,-0.001057,0.000000,8.000000,-8.000000
29.988085,29.911358,0.001155,-0.000000,0.001318,0.000000,-1.570796,-0.000000,-0.001222,0.000000,8.000000,-8.000000
30.188005,30.111279,0.001444,-0.000000,0.001580,0.000000,-1.570796,-0.000000,-0.001402,0.000000,8.000000,-8.000000
30.387926,30.311199,0.001789,-0.000000,0.001880,0.000000,-1.570796,-0.000000,-0.001599,0.000000,8.000000,-8.000000
30.587846,30.511119,0.002198,-0.000000,0.002221,0.000000,-1.570796,-0.000000,-0.001813,0.000000,8.000000,-8.000000
30.787767,30.711039,0.002680,-0.000000,0.002607,0.000000,-1.570796,-0.000000,-0.002045,0.000000,8.000000,-8.000000
30.987688,30.910959,0.003244,-0.000000,0.003041,0.000000,-1.570796,-0.000000,-0.002294,0.000000,8.000000,-8.000000
31.187608,31.110878,0.003900,-0.000000,0.003526,0.000000,-1.570796,-0.000000,-0.002562,0.000000,8.000000,-8.000000
31.387529,31.310797,0.004658,-0.000000,0.004067,0.000000,-1.570796,-0.000000,-0.002848,0.000000,8.000000,-8.000000
31.587449,31.510716,0.005530,-0.000000,0.004667,0.000000,-1.570796,-0.000000,-0.003154,0.000000,8.000000,-8.000000
31.787370,31.710634,0.006528,-0.000000,0.005330,0.000000,-1.570796,-0.000000,-0.003478,0.000000,8.000000,-8.000000
31.987290,31.910551,0.007665,-0.000000,0.006060,0.000000,-1.570796,-0.000000,-0.003822,0.000000,8.000000,-8.000000
32.187211,32.110468,0.008956,-0.000000,0.006860,0.000000,-1.570796,-0.000000,-0.004185,0.000000,8.000000,-8.000000
32.387132,32.310383,0.010413,-0.000000,0.007735,0.000000,-1.570796,-0.000000,-0.004567,0.000000,8.000000,-8.000000
32.587052,32.510297,0.012053,-0.000000,0.008688,0.000000,-1.570796,-0.000000,-0.004968,0.000000,8.000000,-8.000000
32.786973,32.710209,0.013892,-0.000000,0.009723,0.000000,-1.570796,-0.000000,-0.005388,0.000000,8.000000,-8.000000
32.986893,32.910119,0.015947,-0.000000,0.010844,0.000000,-1.570796,-0.000000,-0.005828,0.000000,8.000000,-8.000000
33.186814,33.110027,0.018234,-0.000000,0.012055,0.000000,-1.570796,-0.000000,-0.006285,0.000000,8.000000,-8.000000
33.386734,33.309931,0.020773,-0.000000,0.013359,0.000000,-1.570796,-0.000000,-0.006761,0.000000,8.000000,-8.000000
33.586655,33.509832,0.023582,-0.000000,0.014760,0.000000,-1.570796,-0.000000,-0.007254,0.000000,8.000000,-8.000000
33.786576,33.709728,0.026681,-0.000000,0.016261,0.000000,-1.570796,-0.000000,-0.007764,0.000000,8.000000,-8.000000
33.986496,33.909620,0.030090,-0.000000,0.017866,0.000000,-1.570796,-0.000000,-0.008291,0.000000,8.000000,-8.000000
34.186417,34.109505,0.033831,-0.000000,0.019578,0.000000,-1.570796,-0.000000,-0.008834,0.000000,8.000000,-8.000000
34.386337,34.309384,0.037925,-0.000000,0.021400,0.000000,-1.570796,-0.000000,-0.009394,0.000000,8.000000,-8.000000
34.586258,34.509254,0.042395,-0.000000,0.023335,0.000000,-1.570796,-0.000000,-0.009968,0.000000,8.000000,-8.000000
34.786178,34.709116,0.047262,-0.000000,0.025387,0.000000,-1.570796,-0.000000,-0.010558,0.000000,8.000000,-8.000000
34.986099,34.908966,0.052552,-0.000000,0.027558,0.000000,-1.570796,-0.000000,-0.011161,0.000000,8.000000,-8.000000
35.186019,35.108805,0.058288,-0.000000,0.029851,0.000000,-1.570796,-0.000000,-0.011778,0.000000,8.000000,-8.000000
35.385940,35.308629,0.064494,-0.000000,0.032268,0.000000,-1.570796,-0.000000,-0.012406,0.000000,8.000000,-8.000000
35.585861,35.508437,0.071196,-0.000000,0.034812,0.000000,-1.570796,-0.000000,-0.013044,0.000000,8.000000,-8.000000
35.785781,35.708227,0.078419,-0.000000,0.037485,0.000000,-1.570796,-0.000000,-0.013692,0.000000,8.000000,-8.000000
35.985702,35.907996,0.086189,-0.000000,0.040288,0.000000,-1.570796,-0.000000,-0.014350,0.000000,8.000000,-8.000000
36.185622,36.107743,0.094533,-0.000000,0.043223,0.000000,-1.570796,-0.000000,-0.015016,0.000000,8.000000,-8.000000
36.385543,36.307463,0.103475,-0.000000,0.046293,0.000000,-1.570796,-0.000000,-0.015690,0.000000,8.000000,-8.000000
36.585463,36.507154,0.113045,-0.000000,0.049498,0.000000,-1.570796,-0.000000,-0.016373,0.000000,8.000000,-8.000000
36.785384,36.706813,0.123268,-0.000000,0.052840,0.000000,-1.570796,-0.000000,-0.017061,0.000000,8.000000,-8.000000
36.985305,36.906436,0.134171,-0.000000,0.056320,0.000000,-1.570796,-0.000000,-0.017754,0.000000,8.000000,-8.000000
37.185225,37.106019,0.145784,-0.000000,0.059939,0.000000,-1.570796,-0.000000,-0.018451,0.000000,8.000000,-8.000000
37.385146,37.305558,0.158132,-0.000000,0.063698,0.000000,-1.570796,-0.000000,-0.019150,0.000000,8.000000,-8.000000
37.585066,37.505048,0.171245,-0.000000,0.067596,0.000000,-1.570796,-0.000000,-0.019849,0.000000,8.000000,-8.000000
37.784987,37.704484,0.185149,-0.000000,0.071634,0.000000,-1.570796,-0.000000,-0.020548,0.000000,8.000000,-8.000000
37.984907,37.903862,0.199872,-0.000000,0.075811,0.000000,-1.570796,-0.000000,-0.021244,0.000000,8.000000,-8.000000
38.184828,38.103175,0.215441,-0.000000,0.080128,0.000000,-1.570796,-0.000000,-0.021938,0.000000,8.000000,-8.000000
38.384749,38.302418,0.231885,-0.000000,0.084583,0.000000,-1.570796,-0.000000,-0.022630,0.000000,8.000000,-8.000000
38.584669,38.501584,0.249230,-0.000000,0.089176,0.000000,-1.570796,-0.000000,-0.023318,0.000000,8.000000,-8.000000
38.784590,38.700668,0.267503,-0.000000,0.093906,0.000000,-1.570796,-0.000000,-0.024001,0.000000,8.000000,-8.000000
38.984510,38.899661,0.286731,-0.000000,0.098772,0.000000,-1.570796,-0.000000,-0.024680,0.000000,8.000000,-8.000000
39.184431,39.098558,0.306941,-0.000000,0.103773,0.000000,-1.570796,-0.000000,-0.025352,0.000000,8.000000,-8.000000
39.384351,39.297349,0.328158,-0.000000,0.108908,0.000000,-1.570796,-0.000000,-0.026017,0.000000,8.000000,-8.000000
39.584272,39.496027,0.350409,-0.000000,0.114175,0.000000,-1.570796,-0.000000,-0.026672,0.000000,8.000000,-8.000000
39.784192,39.694584,0.373719,-0.000000,0.119572,0.000000,-1.570796,-0.000000,-0.027317,0.000000,8.000000,-8.000000
39.984113,39.893010,0.398113,-0.000000,0.125096,0.000000,-1.570796,-0.000000,-0.027950,0.000000,8.000000,-8.000000
40.184034,40.091297,0.423616,-0.000000,0.130746,0.000000,-1.570796,-0.000000,-0.028571,0.000000,8.000000,-8.000000
40.383954,40.289436,0.450250,-0.000000,0.136519,0.000000,-1.570796,-0.000000,-0.029180,0.000000,8.000000,-8.000000
40.583875,40.487415,0.478040,-0.000000,0.142412,0.000000,-1.570796,-0.000000,-0.029776,0.000000,8.000000,-8.000000
40.783795,40.685225,0.507007,-0.000000,0.148423,0.000000,-1.570796,-0.000000,-0.030358,0.000000,8.000000,-8.000000
40.983716,40.882857,0.537175,-0.000000,0.154549,0.000000,-1.570796,-0.000000,-0.030925,0.000000,8.000000,-8.000000
41.183636,41.080297,0.568564,-0.000000,0.160787,0.000000,-1.570796,-0.000000,-0.031477,0.000000,8.000000,-8.000000
41.383557,41.277537,0.601194,-0.000000,0.167133,0.000000,-1.570796,-0.000000,-0.032014,0.000000,8.000000,-8.000000
41.583478,41.474563,0.635086,-0.000000,0.173585,0.000000,-1.570796,-0.000000,-0.032533,0.000000,8.000000,-8.000000
41.783398,41.671365,0.670259,-0.000000,0.180139,0.000000,-1.570796,-0.000000,-0.033034,0.000000,8.000000,-8.000000
41.983319,41.867930,0.706730,-0.000000,0.186792,0.000000,-1.570796,-0.000000,-0.033516,0.000000,8.000000,-8.000000
42.183239,42.064247,0.744518,-0.000000,0.193538,0.000000,-1.570796,-0.000000,-0.033978,0.000000,8.000000,-8.000000
